win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
True,14,3,3946,3946,23,164235,18262,162,16128,MIDDLE,33.4,,gold
False,13,5,3099,2545,26,214110,25509,217,18442,MIDDLE,37.35,,gold
False,0,9,0,0,13,73729,23653,133,7428,MIDDLE,26.316666666666666,,gold
False,3,5,637,637,18,60996,22185,104,8240,MIDDLE,26.6,,gold
False,9,10,6070,0,38,178406,55494,175,15593,MIDDLE,41.3,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,3,4,6656,0,19,124087,22690,7,7888,JUNGLE,22.45,,gold
True,2,1,43834,1308,15,235813,32676,38,11713,JUNGLE,30.95,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,5,6,18159,0,12,198360,47638,41,12967,JUNGLE,33.3,,gold
False,4,3,18452,873,18,198126,32005,46,11412,JUNGLE,28.316666666666666,,gold
True,6,1,31346,1327,15,191659,22579,21,11161,JUNGLE,24.15,,gold
,,,,,,,,,,,,,gold
True,4,1,1980,0,10,78829,14919,141,7894,MIDDLE,22.0,,gold
True,3,1,4973,916,31,142544,14800,200,12328,MIDDLE,28.466666666666665,,gold
True,9,3,28837,3203,19,245449,23958,248,15573,MIDDLE,32.13333333333333,,gold
True,16,4,7033,5407,20,205113,19111,208,17958,MIDDLE,30.9,,gold
False,2,3,825,825,7,62409,7857,129,6213,MIDDLE,15.266666666666667,,gold
True,5,2,13327,2011,25,121055,11076,157,10182,MIDDLE,22.9,,gold
True,8,2,2231,2231,17,156012,15556,213,12183,MIDDLE,23.916666666666668,,gold
True,17,3,1670,1670,11,134157,21557,148,13203,MIDDLE,21.766666666666666,,gold
True,6,5,4406,3234,14,181485,56130,223,12566,MIDDLE,29.383333333333333,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
True,1,0,15324,3541,9,81965,7276,161,7804,BOTTOM,20.433333333333334,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,8,4,3695,179,37,273171,42144,257,17057,TOP,40.983333333333334,,gold
False,9,7,2690,1400,27,196838,26387,244,14612,TOP,31.583333333333332,,gold
False,3,6,11546,5547,19,179430,22543,255,12336,TOP,30.283333333333335,,gold
False,8,5,10539,4476,21,210671,26665,254,15705,TOP,31.466666666666665,,gold
False,5,8,22390,8574,29,175845,27570,199,14218,TOP,32.416666666666664,,gold
True,2,11,14685,8552,20,213385,31149,222,13192,TOP,33.516666666666666,,gold
True,13,6,11791,9971,15,178838,24785,173,15191,TOP,26.4,,gold
False,6,6,2110,2110,19,89157,20214,131,9348,TOP,25.016666666666666,,gold
False,3,8,11747,6174,19,163885,22600,220,12876,TOP,29.533333333333335,,gold
False,4,8,8017,7081,12,141978,21801,154,11480,TOP,24.55,,gold
True,17,10,23040,6004,15,239953,26945,194,18362,BOTTOM,36.666666666666664,,gold
True,5,1,12708,3745,8,85067,8456,142,8800,BOTTOM,23.016666666666666,,gold
True,14,5,53037,3517,20,262733,30128,212,19986,BOTTOM,42.45,,gold
