win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
True,4,6,4671,1857,49,38230,10283,19,8257,UTILITY,22.733333333333334,,diamond
True,1,5,1431,318,49,11438,11818,9,6844,UTILITY,25.233333333333334,,diamond
False,6,11,2981,2981,59,43311,20805,26,9867,UTILITY,27.866666666666667,,diamond
False,1,10,1308,1308,46,30172,20820,20,7349,UTILITY,26.466666666666665,,diamond
False,0,4,250,250,9,37468,5525,80,4234,BOTTOM,15.316666666666666,,diamond
False,0,5,0,0,7,36814,7193,96,4636,BOTTOM,16.3,,diamond
False,4,6,2160,0,16,128484,17153,215,11443,BOTTOM,29.05,,diamond
True,16,2,22101,3434,9,189108,16026,215,15951,BOTTOM,29.8,,diamond
False,3,5,0,0,10,74490,11151,150,7956,BOTTOM,22.433333333333334,,diamond
True,4,4,7672,3378,18,154535,14512,220,13730,BOTTOM,30.633333333333333,,diamond
False,4,6,2805,932,8,70410,12990,144,7916,BOTTOM,19.333333333333332,,diamond
True,0,3,2345,640,36,22803,14734,35,7081,UTILITY,24.716666666666665,,diamond
False,7,5,7436,1053,15,152265,16390,219,12639,BOTTOM,29.616666666666667,,diamond
True,8,0,4751,2929,11,92215,9123,175,11294,BOTTOM,21.95,,diamond
False,4,5,1721,468,15,158367,16963,233,11569,BOTTOM,29.583333333333332,,diamond
False,7,9,15924,1020,20,148112,37034,168,11979,TOP,27.716666666666665,,diamond
False,7,10,5910,4929,18,172607,48135,192,12799,TOP,28.716666666666665,,diamond
False,13,8,9993,587,28,260759,69290,242,16629,TOP,33.46666666666667,,diamond
True,8,4,12167,4358,22,144839,36207,175,12350,TOP,25.133333333333333,,diamond
True,11,9,9355,1901,21,212299,56390,189,15715,TOP,31.0,,diamond
True,9,7,4069,4069,25,168469,49088,160,13167,TOP,27.166666666666668,,diamond
False,2,7,4365,1766,14,117514,26854,162,8547,TOP,23.516666666666666,,diamond
True,7,3,5917,3320,9,113308,23324,150,9886,TOP,19.8,,diamond
True,7,1,12789,10344,10,88373,11587,127,9431,TOP,15.4,,diamond
False,4,4,1690,1690,12,48458,18573,83,5838,TOP,16.033333333333335,,diamond
True,2,2,15999,10443,11,183050,19900,224,12262,TOP,26.516666666666666,,diamond
False,11,5,11313,7017,11,208736,39211,201,14938,TOP,32.81666666666667,,diamond
,,,,,,,,,,,,,diamond
True,9,5,5826,2253,11,141192,21444,213,12664,TOP,25.166666666666668,,diamond
True,2,10,1957,834,13,66342,23767,118,7895,TOP,24.85,,diamond
True,11,4,11936,5957,15,153462,31301,179,14626,TOP,29.0,,diamond
True,7,3,9013,3285,11,116146,19997,171,10220,TOP,20.883333333333333,,diamond
