win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
True,7,5,9059,1922,25,150000,41231,199,13086,TOP,33.4,,platinum
True,6,1,6539,1538,16,95070,16971,155,8769,TOP,18.15,,platinum
True,11,7,11692,6785,12,110736,36367,143,12081,TOP,26.25,,platinum
False,1,8,7186,1332,6,62931,15935,120,5854,TOP,19.85,,platinum
True,7,7,18933,8244,18,203475,21625,238,15337,TOP,30.633333333333333,,platinum
False,4,7,15365,3267,11,149425,28133,187,11389,TOP,25.683333333333334,,platinum
False,1,10,16741,5811,26,179953,23529,187,10721,TOP,30.816666666666666,,platinum
True,5,4,7933,3251,58,46221,16077,37,10339,UTILITY,28.816666666666666,,platinum
False,4,10,4881,1795,56,41585,19926,34,10514,UTILITY,27.916666666666668,,platinum
False,3,8,15707,6693,22,170659,26732,210,12412,TOP,29.9,,platinum
True,6,10,17952,9950,15,216735,36726,248,14782,TOP,31.966666666666665,,platinum
True,13,11,23908,9227,27,283915,35535,243,20095,TOP,38.55,,platinum
False,6,7,14710,14710,11,184051,24767,215,14208,TOP,24.216666666666665,,platinum
,,,,,,,,,,,,,platinum
True,5,7,3437,1446,12,103197,25257,146,10088,MIDDLE,26.983333333333334,,platinum
False,0,4,1060,652,4,46575,6734,107,4920,MIDDLE,15.966666666666667,,platinum
False,4,13,747,747,12,103802,24477,173,11084,MIDDLE,27.683333333333334,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
True,6,8,1022,372,18,160980,23053,201,12653,MIDDLE,33.71666666666667,,platinum
True,10,4,3455,2801,10,113470,37535,141,12353,MIDDLE,29.283333333333335,,platinum
False,7,9,5518,5518,31,154961,50280,180,12705,MIDDLE,37.78333333333333,,platinum
False,2,6,5881,0,23,217708,35422,45,10060,JUNGLE,28.45,,platinum
True,11,6,25433,0,11,229872,36595,13,13121,JUNGLE,27.066666666666666,,platinum
False,5,6,13518,5251,15,272441,55138,279,14905,TOP,31.45,,platinum
False,5,7,1576,1484,4,89381,20651,151,8228,TOP,23.783333333333335,,platinum
False,13,13,21126,8807,23,282809,51547,252,20040,TOP,42.3,,platinum
True,4,6,4936,1818,15,109939,34652,179,11445,TOP,34.666666666666664,,platinum
